서비스링크,도로명,시작노드명,종료노드명,지도거리
3201502300,풍성로,풍납백제문화공원,영파여중고교,824
1240009100,풍성로,영파여중고교,성내초교,117
1240007900,풍성로,성내초교,농협입구,856
1240007700,풍성로,농협입구,둔촌동역,451
1240006500,풍성로,둔촌동역,한산초교,498
1240006300,풍성로,한산초교,신성아파트,259
1240006100,풍성로,신성아파트,보훈병원,246
1150014800,하늘길,김포공항,김포공항입구,674
1150014900,하늘길,김포공항입구,김포공항,674
1230028500,한가람로,종합운동장JC,잠일고교,607
1230029000,한가람로,잠일고교,잠신고교,559
1230030600,한가람로,잠신고교,잠실대교남단,442
3201502900,한가람로,올림픽대교남단,풍납백제문화공원,833
3201502700,한가람로,풍납백제문화공원,풍납동토성,733
3201502600,한가람로,풍납동토성,풍납백제문화공원,733
3201502800,한가람로,풍납백제문화공원,올림픽대교남단,831
1230030500,한가람로,잠실대교남단,잠신고교,433
1230028900,한가람로,잠신고교,잠일고교,557
1230028600,한가람로,잠일고교,종합운동장JC,605
1020016400,한강대로77길,남영역,남영삼거리,179
1020016300,한강대로77길,남영삼거리,남영역,180
1050021800,한천로66길,신이문역,석관중학교후문,289
1070015600,한천로66길,석관중학교후문,석관고교,351
1070018200,한천로66길,석관고교,석계역,547
1070018100,한천로66길,석계역,석관고교,544
1070015500,한천로66길,석관고교,석관중학교후문,351
1050021700,한천로66길,석관중학교후문,이문고가차도,289
1150013900,허준로,가양9단지,가양초교앞,540
1150015500,허준로,가양초교앞,가양아파트,368
1150016300,허준로,가양아파트,가양3단지,325
1150017500,허준로,가양3단지,공진중교차로,349
1150018500,허준로,공진중교차로,대아아파트앞,913
1150018400,허준로,대아아파트앞,공진중교차로,908
1150017400,허준로,공진중교차로,가양3단지,351
1150016200,허준로,가양3단지,가양아파트,325
1150015400,허준로,가양아파트,가양초교앞,368
1150013800,허준로,가양초교앞,가양9단지,540
1000019200,혜화로,혜화동로터리,국민생활관,512
1000020000,혜화로,국민생활관,성북초교앞,465
1000019900,혜화로,성북초교앞,국민생활관,447
1000019100,혜화로,국민생활관,혜화동로터리,528
1050013200,홍릉로,청량리역,동대문경찰서,336
1050015200,홍릉로,동대문경찰서,영휘원,414
1050016800,홍릉로,영휘원,세종대왕기념관,519
1050016700,홍릉로,세종대왕기념관,영휘원,522
1050015100,홍릉로,영휘원,동대문경찰서,414
1050013100,홍릉로,동대문경찰서,청량리역,336
1120006000,홍제천로,사천교동측,연가교(동측),585
1120007600,홍제천로,연가교(동측),홍남교남측,550
1120009400,홍제천로,홍남교남측,홍연2교동측,500
1120005900,홍제천로,연가교(동측),사천교동측,586
1050020300,회기로5길,월곡역입구,국방연구원,1076
1050020400,회기로5길,국방연구원,월곡역입구,1083
1020016700,효창원로,효창공원,효창공원앞역,722
1020013700,효창원로,효창공원앞역,용문시장,216
1020012700,효창원로,용문시장,신창동,490
1020011700,효창원로,신창동,원효동산호아파트,559
1020011800,효창원로,원효동산호아파트,신창동,551
1020012800,효창원로,신창동,용문시장,490
1020013800,효창원로,용문시장,효창공원앞역,222
1020016800,효창원로,효창공원앞역,효창공원,731
1050020100,휘경로,외국어대,외대앞역,437
1050019700,휘경로,외대앞역,이경시장삼거리,364
1050019800,휘경로,이경시장삼거리,외대앞역,364
1050020200,휘경로,외대앞역,외국어대,434
1130016400,희우정로,망원정사거리,한강공원입구,692
1130016300,희우정로,한강공원입구,망원정사거리,688
3201504500,바우뫼로,KT연구개발본부,양재초교교차로,118
3201504100,바우뫼로,양재초교교차로,교육개발원입구,861
3201503900,바우뫼로,교육개발원입구,영동2교교차로,578
3201503800,바우뫼로,영동2교교차로,교육개발원입구,571
3201504000,바우뫼로,교육개발원입구,양재초교교차로,862
3201504400,바우뫼로,양재초교교차로,KT연구개발본부,118
3201506500,오정로,6번국도 서울강서-경기부천 경계,외발산사거리,1239
3201506400,오정로,외발산사거리,6번국도 서울강서-경기부천 경계,1228
3201502500,토성로,풍납토성서성벽,풍납사거리,846
3201502400,토성로,풍납사거리,풍납토성서성벽,848
3201505900,은평터널로,수색역,은평터널(남측),721
3201505700,은평터널로,은평터널(남측),은평터널,576
3201507100,은평터널로,은평터널,신사동고개사거리,709
3201507000,은평터널로,신사동고개사거리,은평터널,706
3201505600,은평터널로,은평터널,은평터널(남측),574
3201505800,은평터널로,은평터널(남측),수색역,722
3201500900,도당로13길,신한은행방학지점,방학동새마을금고,264
3201501100,도당로13길,방학동새마을금고,방학중학교,359
3201501000,도당로13길,방학중학교,방학동새마을금고,360
3201500800,도당로13길,방학동새마을금고,신한은행방학지점,258
3201501700,망우로36길,동부시장,상봉2동주민센터,292
3201501600,망우로36길,상봉2동주민센터,동부시장,284
3201503000,올림픽로43길,올림픽대교남단,풍성중교,959
3201501800,올림픽로43길,풍성중교,올림픽대교남단교차로,586
3201501900,올림픽로43길,올림픽대교남단교차로,풍성중교,577
3201503100,올림픽로43길,풍성중교,올림픽대교남단,929
3201507500,수색로6길,가좌삼거리,DMC파크뷰APT,282
3201507400,수색로6길,DMC파크뷰APT,가좌삼거리,283
1220043900,자곡로,숯내교,자곡사거리,890
1220043800,자곡로,자곡사거리,숯내교,891
1120036100,가재울미래로,DMC파크뷰APT,가재울사거리,385
1120036200,가재울미래로,가재울사거리,DMC파크뷰APT,385
1150086600,마곡중앙5로,신방화역,마곡나루역,998
1150086700,마곡중앙5로,마곡나루역,신방화역,999
1230221800,위례중앙로,위례중앙지하차도(동측),위례24단지,98
1230223000,위례중앙로,위례24단지,위례1지하차도(서측),94
1230223900,위례중앙로,위례1지하차도(서측),위례1지하차도,136
1230229500,위례중앙로,위례1지하차도,위례1지하차도(동측),544
2270208400,위례중앙로,위례1지하차도(동측),위례중앙로하남시계,121
2270208300,위례중앙로,위례중앙로하남시계,위례1지하차도(동측),121
1230229600,위례중앙로,위례1지하차도(동측),위례1지하차도,544
1230224000,위례중앙로,위례1지하차도,위례1지하차도(서측),137
1230223100,위례중앙로,위례1지하차도(서측),위례24단지,94
1230221700,위례중앙로,위례24단지,위례중앙지하차도(동측),103
1230234200,위례순환로,위례파출소,위례순환로하남시계,53
1230232900,위례순환로,위례별초교,위례파출소,232
1230229900,위례순환로,위례22단지,위례별초교,234
1230224500,위례순환로,송례초교,위례22단지,360
1230224600,위례순환로,위례22단지,송례초교,356
1230230000,위례순환로,위례별초교,위례22단지,234
1230233000,위례순환로,위례파출소,위례별초교,233
1230234300,위례순환로,위례순환로하남시계,위례파출소,53
1130025000,상암산로,디지털미디어시티입구,월드컵파크4단지,264
1130026401,상암산로,월드컵파크4단지,DMC 이안상암1단지,220
1130026402,상암산로,DMC 이안상암1단지,디지털미디어시티,91
1130072000,상암산로,디지털미디어시티,MBC미디어센터,342
1130072100,상암산로,MBC미디어센터,디지털미디어시티,342
1130026302,상암산로,디지털미디어시티,DMC 이안상암1단지,91
1130026301,상암산로,DMC 이안상암1단지,월드컵파크4단지,220
1130024900,상암산로,월드컵파크4단지,디지털미디어시티입구,264
1180050800,도영로,신도림역교차로,신도림역입구,62
1180051500,도영로,신도림역입구,대방교,89
1180013501,도영로,대방교,도림청구아파트,143
1180013502,도영로,도림청구아파트,도림고가밑,313
1180060100,도영로,도림고가밑,대우드림빌앞,241
1180061600,도영로,대우드림빌앞,대우드림타운,196
1180063500,도영로,대우드림타운,영등포 푸르지오,390
1180063600,도영로,영등포 푸르지오,대우드림타운,404
1180061700,도영로,대우드림타운,대우드림빌앞,196
1180060200,도영로,대우드림빌앞,도림고가밑,247
1180013402,도영로,도림고가밑,도림청구아파트,310
1180013401,도영로,도림청구아파트,대방교,144
1180051600,도영로,대방교,신도림역입구,89
1180050900,도영로,신도림역입구,신도림역교차로,62
1210009204,동산로,국악고교앞,신진빌딩,132
1210009203,동산로,신진빌딩,금호빌딩,223
1210009202,동산로,금호빌딩,양일초등학교,332
1210009201,동산로,양일초등학교,aT센터,292
1210009301,동산로,aT센터,양일초등학교,292
1210009302,동산로,양일초등학교,금호빌딩,328
1210009303,동산로,금호빌딩,신진빌딩,226
1210009304,동산로,신진빌딩,국악고교앞,132
1080028900,수유로,효성인텔리안,강북노인종합복지관,336
1080008701,수유로,강북노인종합복지관,원일빌딩,126
1080005902,수유로,원일빌딩,성일빌딩,272
1080005901,수유로,성일빌딩,수유일공원,114
1080006001,수유로,수유일공원,성일빌딩,119
1080006002,수유로,성일빌딩,원일빌딩,278
1080008801,수유로,원일빌딩,강북노인종합복지관,120
1080028800,수유로,강북노인종합복지관,효성인텔리안,326
1180028902,여의공원로,한국방송공사앞,동아일보하단,288
1180028903,여의공원로,동아일보하단,여의도공원,169
1180032300,여의공원로,여의도공원,한국수출입은행,480
1180034901,여의공원로,한국수출입은행,국민건강보험공단,152
1180034902,여의공원로,국민건강보험공단,여의도지구대,158
1180034802,여의공원로,여의도지구대,국민건강보험공단,156
1180034801,여의공원로,국민건강보험공단,한국수출입은행,152
1180032200,여의공원로,한국수출입은행,여의도공원,480
1180028802,여의공원로,여의도공원,동아일보하단,169
1180028801,여의공원로,동아일보하단,한국방송공사앞,288
1180033700,은행로,국회앞지하차도북단,수출입은행,485
1180036101,은행로,수출입은행,삼도오피스텔,149
1180036102,은행로,삼도오피스텔,순복음교회,85
1180036002,은행로,순복음교회,삼도오피스텔,85
1180036001,은행로,삼도오피스텔,수출입은행,149
1180033600,은행로,수출입은행,국회앞지하차도북단,485
1230049500,충민로,문정3차대우아파트,한림고교,208
1230048900,충민로,한림고교,육영학교입구,387
1230047700,충민로,육영학교입구,문현고교,246
1230046100,충민로,문현고교,문현중교,183
1230045200,충민로,문현중교,장지역,99
1230044300,충민로,장지역,글샘공원,237
1230043900,충민로,글샘공원,가든파이브툴동,422
1230045800,충민로,가든파이브툴동,소리공원,102
1230045700,충민로,소리공원,가든파이브툴동,102
1230043800,충민로,가든파이브툴동,글샘공원,439
1230044200,충민로,글샘공원,장지역,237
1230045100,충민로,장지역,문현중교,99
1230046000,충민로,문현중교,문현고교,185
1230047600,충민로,문현고교,육영학교입구,251
1230048800,충민로,육영학교입구,한림고교,383
1230049400,충민로,한림고교,문정3차대우아파트,226
